MONTH_ID,CATEGORY_ID,STATE_PROVINCE_ID,UNITS,SALES
Apr-11,-532,AR_RIYAD_SA,895,185657.29
Apr-11,-532,BAHIA_BR,899,178005.08
Apr-11,-532,BAJA_CALIFORNIA_MX,460,88091.15
Apr-11,-532,BAMAKO_ML,479,87547.35
Apr-11,-532,BANGKOK_TH,921,187222.49
Apr-11,-532,BEIJING_CN,711,155452.06
Apr-11,-532,BELGRADE_CS,352,54570.64
Apr-11,-532,BIHAR_IN,485,94975.57
Apr-11,-532,BRAZZAVILLE_CG,314,67224.36
Apr-11,-532,BRITISH_COLUMBIA_CA,585,126969.89
Apr-11,-532,BUENOS_AIRES_AR,731,152999.07
Apr-11,-532,CAIRO_EG,823,171806.07
Apr-11,-532,CALIFORNIA_US,171,35495.67
Apr-11,-532,CAMPINAS_BR,746,153557.87
Apr-11,-532,CAPITAL_DISTRICT_VE,766,172374.86
Apr-11,-532,CAPITAL_GOVERNORATE_JO,404,81346.97
Apr-11,-532,CARABOBO_VE,529,101056.25
Apr-11,-532,CARIBBEAN_CO,528,107552.69
Apr-11,-532,CEARA_BR,726,149486.08
Apr-11,-532,CENTRE_CM,463,100757.07
Apr-11,-532,CHIHUAHUA_MX,504,107037.48
Apr-11,-532,CHITTAGONG_BD,1008,187264.41
Apr-11,-532,CHONGQING_CN,891,174723.95
Apr-11,-532,CIUDAD_DE_LA_HABANA_CU,551,115781.8
Apr-11,-532,COAHUILA_MX,447,100321.67
Apr-11,-532,CORDOBA_AR,534,84821.71
Apr-11,-532,DAKAR_SN,515,112677.31
Apr-11,-532,DELHI_IN,683,141954.63
Apr-11,-532,DISTRITO_CAPITAL_CO,813,169181.41
Apr-11,-532,DISTRITO_CENTRAL_HN,364,74823.69
Apr-11,-532,DISTRITO_FEDERAL_BR,830,175452.84
Apr-11,-532,DISTRITO_FEDERAL_MX,683,137213.99
Apr-11,-532,EAST_JAVA_ID,774,161695.46
Apr-11,-532,ESPIRITO_SANTO_BR,476,103580.39
Apr-11,-532,FLORIDA_US,800,161106.15
Apr-11,-532,FUJIAN_CN,849,176550.91
Apr-11,-532,FUKUOKA_JP,750,153165.22
Apr-11,-532,GANSU_CN,708,147528.44
Apr-11,-532,GEORGIA_US,898,164844.97
Apr-11,-532,GIUZHOU_CN,638,131978.36
Apr-11,-532,GOIAS_BR,468,92457.76
Apr-11,-532,GRAN_ASUNCION_PY,464,105619.62
Apr-11,-532,GREATER_ACCRA_GH,563,125497.62
Apr-11,-532,GREAT_JAKARTA_ID,699,141169.41
Apr-11,-532,GUANAJUATO_MX,467,104682.88
Apr-11,-532,GUANGDONG_CN,671,132603.7
Apr-11,-532,GUANGXI_CN,495,111493.83
Apr-11,-532,GUANGXI_ZHUANG_CN,739,142280.56
Apr-11,-532,GUAYAS_EC,639,152302.79
Apr-11,-532,GUIZHOOU_CN,542,111092.83
Apr-11,-532,GUJARAT_IN,727,145832.99
Apr-11,-532,HARYANA_IN,452,78346.32
Apr-11,-532,HEBEI_CN,953,186608.07
Apr-11,-532,HEILONGJIANG_CN,799,148398.37
Apr-11,-532,HENAN_CN,1032,215348.19
Apr-11,-532,HOKKAIDO_JP,549,117641.5
Apr-11,-532,HONG_KONG_SAR_CN,971,197617.65
Apr-11,-532,HUBEI_CN,724,159711.82
Apr-11,-532,HUNAN_CN,873,181032.24
Apr-11,-532,ILLINOIS_US,895,185045.09
Apr-11,-532,INNER_MONGOLIA_CN,503,92492.04
Apr-11,-532,IZMIR_TR,538,125772.31
Apr-11,-532,JALISCO_MX,1008,201833.16
Apr-11,-532,JAMMU_IN,409,80173.94
Apr-11,-532,JHARKHAND_IN,520,88330.11
Apr-11,-532,JIANGSU_CN,645,125513.95
Apr-11,-532,JIANGXI_CN,705,141277.75
Apr-11,-532,JILIN_CN,887,179421.44
Apr-11,-532,KABUL_AF,869,171600.55
Apr-11,-532,KADUNA_NG,482,90311.97
Apr-11,-532,KANO_NG,711,148270.13
Apr-11,-532,KARNATAKA_IN,947,191304.78
Apr-11,-532,KATANGA_CD,438,76901.01
Apr-11,-532,KERALA_IN,469,92278.93
Apr-11,-532,KHARKIV_UA,365,82288.48
Apr-11,-532,KHULNA_BD,510,101077.52
Apr-11,-532,KINSHASA_CD,1002,213102.3
Apr-11,-532,KUALA_LUMPUR_MY,400,109879.79
Apr-11,-532,KYOTO_JP,435,97056.6
Apr-11,-532,LAGOS_NG,686,146467.64
Apr-11,-532,LIAONING_CN,796,156783.85
Apr-11,-532,LIAOYANG_CN,433,68752.5
Apr-11,-532,LIMA_PE,804,155422.6
Apr-11,-532,LITTORAL_CM,487,104271.8
Apr-11,-532,LUANDA_AO,652,119328.97
Apr-11,-532,LUSAKA_ZM,462,99515.3
Apr-11,-532,MADHYA_PRADESH_IN,915,184003.54
Apr-11,-532,MAHARASHTRA_IN,857,171918.62
Apr-11,-532,MAKKAH_SA,409,83067
Apr-11,-532,MAPUTO_MZ,413,87275.55
Apr-11,-532,MASSACHUSETTS_US,644,133024.51
Apr-11,-532,MENDOZA_AR,413,84069.74
Apr-11,-532,MEXICO_MX,495,87144.01
Apr-11,-532,MICHIGAN_US,940,185004.17
Apr-11,-532,MINAS_GERAIS_BR,1040,214798.96
Apr-11,-532,MINSK_BY,465,96867.21
Apr-11,-532,MISSOURI_US,846,174833.74
Apr-11,-532,MOGADISHU_SO,419,87593.54
Apr-11,-532,MONTEVIDEO_UY,430,92241.68
Apr-11,-532,NAIROBI_KE,593,126776.53
Apr-11,-532,NEUVO_LEON_MX,891,176548.99
Apr-11,-532,NEVADA_US,506,101527.86
Apr-11,-532,NEW_YORK_US,759,155205.8
Apr-11,-532,NORTHWEST_FRONTIER_PK,417,105930.18
Apr-11,-532,NORTH_ISLAND_NZ,432,80149.16
Apr-11,-532,NORTH_SUMATRA_ID,550,106875.65
Apr-11,-532,OHIO_US,1054,244237.11
Apr-11,-532,OKASKA_JP,672,123851.73
Apr-11,-532,ONTARIO_CA,927,196319.02
Apr-11,-532,OYO_NG,585,117375.6
Apr-11,-532,PARANA_BR,692,140557.61
Apr-11,-532,PARA_BR,486,100650.1
Apr-11,-532,PENNSYLVANIA_US,858,160442.79
Apr-11,-532,PERNAMBUCO_BR,838,169004.84
Apr-11,-532,PICHINCHA_EC,462,94061.1
Apr-11,-532,PUEBLA_MX,456,101801.78
Apr-11,-532,PUNJAB_IN,469,124643.27
Apr-11,-532,PUNJAB_PK,724,151279.71
Apr-11,-532,PUSAN_KR,892,182290.67
Apr-11,-532,QUEBEC_CA,814,174154.96
Apr-11,-532,RAJASTHAN_IN,688,142369.19
Apr-11,-532,RHODE_ISLAND_US,445,94079.91
Apr-11,-532,RIO_DE_JANEIRO_BR,810,166709.04
Apr-11,-532,RIO_GRA_DO_SUL_BR,850,189916.49
Apr-11,-532,SANTANDER_CO,456,92643.31
Apr-11,-532,SANTA_FE_AR,451,84499.96
Apr-11,-532,SANTIAGO_CL,997,211684.13
Apr-11,-532,SAN_SALVADOR_SV,432,91619.54
Apr-11,-532,SAO_PAULO_BR,641,131768.45
Apr-11,-532,SERGIPE_BR,497,102174.31
Apr-11,-532,SHANDONG_CN,709,146021.83
Apr-11,-532,SHANGHAI_CN,724,148506.48
Apr-11,-532,SHANXI_CN,817,160572.84
Apr-11,-532,SICHUAN_CN,752,152361.54
Apr-11,-532,SINDH_PK,627,132291.72
